REF_DATE,GEO,Products_and_product_groups,VALUE,Percent_Change
Oct-18,Canada,Shelter,142,2.5
Oct-18,Canada,"Household operations, furnishings and equipment",124,1.4
Oct-18,Canada,Clothing and footwear,97.2,1.3
Oct-18,Canada,Transportation,139.3,4.3
Oct-18,Canada,Health and personal care,126.3,0.8
Oct-18,Canada,"Recreation, education and reading",116.1,1.8
Oct-18,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",169.7,4.5
Oct-18,Canada,Energy,163.7,7.9
Nov-18,Canada,All-items,133.5,1.7
Nov-18,Canada,Food,146.1,2.2
Nov-18,Canada,Shelter,142.3,2.4
Nov-18,Canada,"Household operations, furnishings and equipment",123.8,0.9
Nov-18,Canada,Clothing and footwear,95.9,0.6
Nov-18,Canada,Transportation,137.1,1
Nov-18,Canada,Health and personal care,125.1,0.7
Nov-18,Canada,"Recreation, education and reading",114.3,1.2
Nov-18,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",169.9,4.6
Nov-18,Canada,Energy,155.8,-1.3
Dec-18,Canada,All-items,133.4,2
Dec-18,Canada,Food,147.5,2.9
Dec-18,Canada,Shelter,142.3,2.2
Dec-18,Canada,"Household operations, furnishings and equipment",123.4,2.1
Dec-18,Canada,Clothing and footwear,92.6,0.2
Dec-18,Canada,Transportation,138,1.7
Dec-18,Canada,Health and personal care,125.6,1
Dec-18,Canada,"Recreation, education and reading",112.9,1.5
Dec-18,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",169.3,4.4
Dec-18,Canada,Energy,150.1,-3.7
Jan-19,Canada,All-items,133.6,1.4
Jan-19,Canada,Food,148.7,2.8
Jan-19,Canada,Shelter,143,2.4
Jan-19,Canada,"Household operations, furnishings and equipment",123.3,0.7
Jan-19,Canada,Clothing and footwear,92.2,0.5
Jan-19,Canada,Transportation,136.6,-0.4
Jan-19,Canada,Health and personal care,125.9,0.6
Jan-19,Canada,"Recreation, education and reading",113.3,1.3
Jan-19,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",170.6,4.5
Jan-19,Canada,Energy,148.5,-6.9
Feb-19,Canada,All-items,134.5,1.5
Feb-19,Canada,Food,149.3,3.2
Feb-19,Canada,Shelter,143.4,2.4
Feb-19,Canada,"Household operations, furnishings and equipment",123.6,0.2
Feb-19,Canada,Clothing and footwear,94.8,1.6
Feb-19,Canada,Transportation,137.9,0.1
Feb-19,Canada,Health and personal care,126.4,0.6
Feb-19,Canada,"Recreation, education and reading",115.2,1
Feb-19,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",170.9,4.1
Feb-19,Canada,Energy,150.1,-5.7
Mar-19,Canada,All-items,135.4,1.9
Mar-19,Canada,Food,149.4,3.6
Mar-19,Canada,Shelter,143.8,2.7
Mar-19,Canada,"Household operations, furnishings and equipment",123.5,0.5
Mar-19,Canada,Clothing and footwear,96.4,1.5
Mar-19,Canada,Transportation,140.6,1.9
Mar-19,Canada,Health and personal care,126.6,0.2
Mar-19,Canada,"Recreation, education and reading",116.6,0.2
Mar-19,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",170.9,3
Mar-19,Canada,Energy,159.1,-1.2
Apr-19,Canada,All-items,136,2
Apr-19,Canada,Food,149,2.9
Apr-19,Canada,Shelter,144.1,2.7
Apr-19,Canada,"Household operations, furnishings and equipment",123.8,-0.1
Apr-19,Canada,Clothing and footwear,97.2,1
Apr-19,Canada,Transportation,143,2.5
Apr-19,Canada,Health and personal care,127.1,0.7
Apr-19,Canada,"Recreation, education and reading",115.8,1.8
Apr-19,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",171.3,2
Apr-19,Canada,Energy,168.2,0.7
May-19,Canada,All-items,136.6,2.4
May-19,Canada,Food,149.7,3.5
May-19,Canada,Shelter,144.2,2.7
May-19,Canada,"Household operations, furnishings and equipment",123.9,0.9
May-19,Canada,Clothing and footwear,96.7,1.4
May-19,Canada,Transportation,144,3.1
May-19,Canada,Health and personal care,127.3,1.1
May-19,Canada,"Recreation, education and reading",118.6,1.8
May-19,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",171.7,2.1
May-19,Canada,Energy,169.2,-0.1
Jun-19,Canada,All-items,136.3,2
Jun-19,Canada,Food,150.7,3.5
Jun-19,Canada,Shelter,144,2.5
Jun-19,Canada,"Household operations, furnishings and equipment",124.1,1.2
Jun-19,Canada,Clothing and footwear,94.9,0.7
Jun-19,Canada,Transportation,142.7,1.6
Jun-19,Canada,Health and personal care,127.7,1.1
Jun-19,Canada,"Recreation, education and reading",117.9,2
Jun-19,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",171.2,1.4
Jun-19,Canada,Energy,160.3,-4.1
Jul-19,Canada,All-items,137,2
Jul-19,Canada,Food,151.6,3.8
Jul-19,Canada,Shelter,144.3,2.3
Jul-19,Canada,"Household operations, furnishings and equipment",123.5,0.3
Jul-19,Canada,Clothing and footwear,94,1.1
Jul-19,Canada,Transportation,144.2,1.5
Jul-19,Canada,Health and personal care,128,1.5
Jul-19,Canada,"Recreation, education and reading",121.1,2.7
Jul-19,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",171,1.2
Jul-19,Canada,Energy,163.4,-3.2
Aug-19,Canada,All-items,136.8,1.9
Aug-19,Canada,Food,151.1,3.6
Aug-19,Canada,Shelter,144.6,2.4
Aug-19,Canada,"Household operations, furnishings and equipment",123.5,0.5
Aug-19,Canada,Clothing and footwear,94.7,1.1
Aug-19,Canada,Transportation,143.3,1.4
Aug-19,Canada,Health and personal care,127.8,0.9
Aug-19,Canada,"Recreation, education and reading",119.8,2
Aug-19,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",171.1,0.9
Aug-19,Canada,Energy,159.3,-4.7
Sep-19,Canada,All-items,136.2,1.9
Sep-19,Canada,Food,150.2,3.7
Sep-19,Canada,Shelter,144.8,2.3
Sep-19,Canada,"Household operations, furnishings and equipment",123.6,0.5
Sep-19,Canada,Clothing and footwear,98.5,2.6
Sep-19,Canada,Transportation,140.3,1.4
Sep-19,Canada,Health and personal care,127.8,1.3
Sep-19,Canada,"Recreation, education and reading",118,0.9
Sep-19,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",170.9,0.7
Sep-19,Canada,Energy,158.7,-4.6
Oct-19,Canada,All-items,136.6,1.9
Oct-19,Canada,Food,149.9,3.7
Oct-19,Canada,Shelter,145.7,2.6
Oct-19,Canada,"Household operations, furnishings and equipment",123.8,-0.2
Oct-19,Canada,Clothing and footwear,99.4,2.3
Oct-19,Canada,Transportation,141.3,1.4
Oct-19,Canada,Health and personal care,127.9,1.3
Oct-19,Canada,"Recreation, education and reading",117.6,1.3
Oct-19,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",171.3,0.9
Oct-19,Canada,Energy,158.9,-2.9
Nov-19,Canada,All-items,136.4,2.2
Nov-19,Canada,Food,151.1,3.4
Nov-19,Canada,Shelter,145.9,2.5
Nov-19,Canada,"Household operations, furnishings and equipment",123.6,-0.2
Nov-19,Canada,Clothing and footwear,98.5,2.7
Nov-19,Canada,Transportation,141.5,3.2
Nov-19,Canada,Health and personal care,128,2.3
Nov-19,Canada,"Recreation, education and reading",114.5,0.2
Nov-19,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",172,1.2
Nov-19,Canada,Energy,158.1,1.5
Dec-19,Canada,All-items,136.4,2.2
Dec-19,Canada,Food,151.9,3
Dec-19,Canada,Shelter,146.3,2.8
Dec-19,Canada,"Household operations, furnishings and equipment",122.9,-0.4
Dec-19,Canada,Clothing and footwear,95.3,2.9
Dec-19,Canada,Transportation,143.1,3.7
Dec-19,Canada,Health and personal care,127.9,1.8
Dec-19,Canada,"Recreation, education and reading",113.2,0.3
Dec-19,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",170,0.4
Dec-19,Canada,Energy,158.3,5.5
Jan-20,Canada,All-items,136.8,2.4
Jan-20,Canada,Food,153.5,3.2
Jan-20,Canada,Shelter,146.4,2.4
Jan-20,Canada,"Household operations, furnishings and equipment",122.6,-0.6
Jan-20,Canada,Clothing and footwear,95.8,3.9
Jan-20,Canada,Transportation,143.4,5
Jan-20,Canada,Health and personal care,128.6,2.1
Jan-20,Canada,"Recreation, education and reading",113,-0.3
Jan-20,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",171.4,0.5
Jan-20,Canada,Energy,158.6,6.8
Feb-20,Canada,All-items,137.4,2.2
Feb-20,Canada,Food,152.9,2.4
Feb-20,Canada,Shelter,146.7,2.3
Feb-20,Canada,"Household operations, furnishings and equipment",123.3,-0.2
Feb-20,Canada,Clothing and footwear,97.4,2.7
Feb-20,Canada,Transportation,144,4.4
Feb-20,Canada,Health and personal care,128.8,1.9
Feb-20,Canada,"Recreation, education and reading",116,0.7
Feb-20,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",171.4,0.3
Feb-20,Canada,Energy,156.6,4.3
Mar-20,Canada,All-items,136.6,0.9
Mar-20,Canada,Food,152.8,2.3
Mar-20,Canada,Shelter,146.5,1.9
Mar-20,Canada,"Household operations, furnishings and equipment",123.7,0.2
Mar-20,Canada,Clothing and footwear,99,2.7
Mar-20,Canada,Transportation,138.9,-1.2
Mar-20,Canada,Health and personal care,128.6,1.6
Mar-20,Canada,"Recreation, education and reading",116,-0.5
Mar-20,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",171.5,0.4
Mar-20,Canada,Energy,140.6,-11.6
Apr-20,Canada,All-items,135.7,-0.2
Apr-20,Canada,Food,154,3.4
Apr-20,Canada,Shelter,146,1.3
Apr-20,Canada,"Household operations, furnishings and equipment",124.2,0.3
Apr-20,Canada,Clothing and footwear,93.2,-4.1
Apr-20,Canada,Transportation,136.7,-4.4
Apr-20,Canada,Health and personal care,128.7,1.3
Apr-20,Canada,"Recreation, education and reading",115,-0.7
Apr-20,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",172.1,0.5
Apr-20,Canada,Energy,128.3,-23.7
May-20,Canada,All-items,136.1,-0.4
May-20,Canada,Food,154.3,3.1
May-20,Canada,Shelter,145.6,1
May-20,Canada,"Household operations, furnishings and equipment",123.6,-0.2
May-20,Canada,Clothing and footwear,91.5,-5.4
May-20,Canada,Transportation,139.7,-3
May-20,Canada,Health and personal care,128.4,0.9
May-20,Canada,"Recreation, education and reading",115.5,-2.6
May-20,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",172.1,0.2
May-20,Canada,Energy,137,-19
Jun-20,Canada,All-items,137.2,0.7
Jun-20,Canada,Food,154.8,2.7
Jun-20,Canada,Shelter,146.4,1.7
Jun-20,Canada,"Household operations, furnishings and equipment",123.7,-0.3
Jun-20,Canada,Clothing and footwear,92.4,-2.6
Jun-20,Canada,Transportation,142.8,0.1
Jun-20,Canada,Health and personal care,128.3,0.5
Jun-20,Canada,"Recreation, education and reading",116.3,-1.4
Jun-20,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",172.2,0.6
Jun-20,Canada,Energy,146.2,-8.8
Jul-20,Canada,All-items,137.2,0.1
Jul-20,Canada,Food,155,2.2
Jul-20,Canada,Shelter,146.4,1.5
Jul-20,Canada,"Household operations, furnishings and equipment",124.2,0.6
Jul-20,Canada,Clothing and footwear,92.1,-2
Jul-20,Canada,Transportation,142.8,-1
Jul-20,Canada,Health and personal care,128.8,0.6
Jul-20,Canada,"Recreation, education and reading",116.3,-4
Jul-20,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",172,0.6
Jul-20,Canada,Energy,149.7,-8.4
Aug-20,Canada,All-items,137,0.1
Aug-20,Canada,Food,153.8,1.8
Aug-20,Canada,Shelter,146.8,1.5
Aug-20,Canada,"Household operations, furnishings and equipment",124,0.4
Aug-20,Canada,Clothing and footwear,93.5,-1.3
Aug-20,Canada,Transportation,141.5,-1.3
Aug-20,Canada,Health and personal care,129.6,1.4
Aug-20,Canada,"Recreation, education and reading",116.1,-3.1
Aug-20,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",171.8,0.4
Aug-20,Canada,Energy,149.3,-6.3
Sep-20,Canada,All-items,136.9,0.5
Sep-20,Canada,Food,152.6,1.6
Sep-20,Canada,Shelter,147.3,1.7
Sep-20,Canada,"Household operations, furnishings and equipment",124,0.3
Sep-20,Canada,Clothing and footwear,94.5,-4.1
Sep-20,Canada,Transportation,140.4,0.1
Sep-20,Canada,Health and personal care,129.8,1.6
Sep-20,Canada,"Recreation, education and reading",116.6,-1.2
Sep-20,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",172.1,0.7
Sep-20,Canada,Energy,149.8,-5.6
Oct-20,Canada,All-items,137.5,0.7
Oct-20,Canada,Food,153.3,2.3
Oct-20,Canada,Shelter,148.3,1.8
Oct-20,Canada,"Household operations, furnishings and equipment",124.3,0.4
Oct-20,Canada,Clothing and footwear,95.4,-4
Oct-20,Canada,Transportation,141.1,-0.1
Oct-20,Canada,Health and personal care,130.2,1.8
Oct-20,Canada,"Recreation, education and reading",116.1,-1.3
Oct-20,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",172.5,0.7
Oct-20,Canada,Energy,149.4,-6
Nov-20,Canada,All-items,137.7,1
Nov-20,Canada,Food,153.9,1.9
Nov-20,Canada,Shelter,148.7,1.9
Nov-20,Canada,"Household operations, furnishings and equipment",124.3,0.6
Nov-20,Canada,Clothing and footwear,96.2,-2.3
Nov-20,Canada,Transportation,141.3,-0.1
Nov-20,Canada,Health and personal care,130.6,2
Nov-20,Canada,"Recreation, education and reading",115.6,1
Nov-20,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",172.1,0.1
Nov-20,Canada,Energy,149.1,-5.7
Dec-20,Canada,All-items,137.4,0.7
Dec-20,Canada,Food,153.6,1.1
Dec-20,Canada,Shelter,148.7,1.6
Dec-20,Canada,"Household operations, furnishings and equipment",123.6,0.6
Dec-20,Canada,Clothing and footwear,92.1,-3.4
Dec-20,Canada,Transportation,142.3,-0.6
Dec-20,Canada,Health and personal care,130,1.6
Dec-20,Canada,"Recreation, education and reading",115.5,2
Dec-20,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",171.4,0.8
Dec-20,Canada,Energy,152,-4
Jan-21,Canada,All-items,138.2,1
Jan-21,Canada,Food,155,1
Jan-21,Canada,Shelter,148.4,1.4
Jan-21,Canada,"Household operations, furnishings and equipment",124.3,1.4
Jan-21,Canada,Clothing and footwear,91.9,-4.1
Jan-21,Canada,Transportation,144.9,1
Jan-21,Canada,Health and personal care,130.3,1.3
Jan-21,Canada,"Recreation, education and reading",116.3,2.9
Jan-21,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",172.5,0.6
Jan-21,Canada,Energy,154.3,-2.7
Feb-21,Canada,All-items,138.9,1.1
Feb-21,Canada,Food,155.6,1.8
Feb-21,Canada,Shelter,148.8,1.4
Feb-21,Canada,"Household operations, furnishings and equipment",124.3,0.8
Feb-21,Canada,Clothing and footwear,92.7,-4.8
Feb-21,Canada,Transportation,147.1,2.2
Feb-21,Canada,Health and personal care,130.5,1.3
Feb-21,Canada,"Recreation, education and reading",116.1,0.1
Feb-21,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",173.2,1.1
Feb-21,Canada,Energy,160.4,2.4
Mar-21,Canada,All-items,139.6,2.2
Mar-21,Canada,Food,155.5,1.8
Mar-21,Canada,Shelter,150,2.4
Mar-21,Canada,"Household operations, furnishings and equipment",123.5,-0.2
Mar-21,Canada,Clothing and footwear,93.7,-5.4
Mar-21,Canada,Transportation,148.8,7.1
Mar-21,Canada,Health and personal care,130.5,1.5
Mar-21,Canada,"Recreation, education and reading",116.4,0.3
Mar-21,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",173.6,1.2
Mar-21,Canada,Energy,167.4,19.1
Apr-21,Canada,All-items,140.3,3.4
Apr-21,Canada,Food,155.4,0.9
Apr-21,Canada,Shelter,150.7,3.2
Apr-21,Canada,"Household operations, furnishings and equipment",124.7,0.4
Apr-21,Canada,Clothing and footwear,94.9,1.8
Apr-21,Canada,Transportation,149.5,9.4
Apr-21,Canada,Health and personal care,132.5,3
Apr-21,Canada,"Recreation, education and reading",116.8,1.6
Apr-21,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",174.4,1.3
Apr-21,Canada,Energy,170.2,32.7
May-21,Canada,All-items,141,3.6
May-21,Canada,Food,156.6,1.5
May-21,Canada,Shelter,151.7,4.2
May-21,Canada,"Household operations, furnishings and equipment",124.7,0.9
May-21,Canada,Clothing and footwear,95.1,3.9
May-21,Canada,Transportation,150.3,7.6
May-21,Canada,Health and personal care,132.4,3.1
May-21,Canada,"Recreation, education and reading",117.6,1.8
May-21,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",175.2,1.8
May-21,Canada,Energy,173.2,26.4
Jun-21,Canada,All-items,141.4,3.1
Jun-21,Canada,Food,156.8,1.3
Jun-21,Canada,Shelter,152.8,4.4
Jun-21,Canada,"Household operations, furnishings and equipment",124.8,0.9
Jun-21,Canada,Clothing and footwear,93.4,1.1
Jun-21,Canada,Transportation,150.8,5.6
Jun-21,Canada,Health and personal care,132.6,3.4
Jun-21,Canada,"Recreation, education and reading",118,1.5
Jun-21,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",175.5,1.9
Jun-21,Canada,Energy,174.7,19.5
Jul-21,Canada,All-items,142.3,3.7
Jul-21,Canada,Food,157.6,1.7
Jul-21,Canada,Shelter,153.5,4.8
Jul-21,Canada,"Household operations, furnishings and equipment",125.6,1.1
Jul-21,Canada,Clothing and footwear,93,1
Jul-21,Canada,Transportation,152.2,6.6
Jul-21,Canada,Health and personal care,133.4,3.6
Jul-21,Canada,"Recreation, education and reading",119.7,2.9
Jul-21,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",175,1.7
Jul-21,Canada,Energy,179.2,19.7
Aug-21,Canada,All-items,142.6,4.1
Aug-21,Canada,Food,158,2.7
Aug-21,Canada,Shelter,153.9,4.8
Aug-21,Canada,"Household operations, furnishings and equipment",125.8,1.5
Aug-21,Canada,Clothing and footwear,93.3,-0.2
Aug-21,Canada,Transportation,153.8,8.7
Aug-21,Canada,Health and personal care,133.3,2.9
Aug-21,Canada,"Recreation, education and reading",118.6,2.2
Aug-21,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",176.2,2.6
Aug-21,Canada,Energy,180.2,20.7
Sep-21,Canada,All-items,142.9,4.4
Sep-21,Canada,Food,158.5,3.9
Sep-21,Canada,Shelter,154.4,4.8
Sep-21,Canada,"Household operations, furnishings and equipment",125.9,1.5
Sep-21,Canada,Clothing and footwear,94.7,0.2
Sep-21,Canada,Transportation,153.2,9.1
Sep-21,Canada,Health and personal care,133.7,3
Sep-21,Canada,"Recreation, education and reading",119,2.1
Sep-21,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",175.8,2.1
Sep-21,Canada,Energy,179.9,20.1
Oct-21,Canada,All-items,143.9,4.7
Oct-21,Canada,Food,159.2,3.8
Oct-21,Canada,Shelter,155.4,4.8
Oct-21,Canada,"Household operations, furnishings and equipment",126.5,1.8
Oct-21,Canada,Clothing and footwear,96,0.6
Oct-21,Canada,Transportation,155.4,10.1
Oct-21,Canada,Health and personal care,133.9,2.8
Oct-21,Canada,"Recreation, education and reading",120.1,3.4
Oct-21,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",176.2,2.1
Oct-21,Canada,Energy,187.5,25.5
Nov-21,Canada,All-items,144.2,4.7
Nov-21,Canada,Food,160.7,4.4
Nov-21,Canada,Shelter,155.9,4.8
Nov-21,Canada,"Household operations, furnishings and equipment",126.3,1.6
Nov-21,Canada,Clothing and footwear,96.9,0.7
Nov-21,Canada,Transportation,155.4,10
Nov-21,Canada,Health and personal care,134.1,2.7
Nov-21,Canada,"Recreation, education and reading",118.5,2.5
Nov-21,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",176.6,2.6
Nov-21,Canada,Energy,188.4,26.4
Dec-21,Canada,All-items,144,4.8
Dec-21,Canada,Food,161.6,5.2
Dec-21,Canada,Shelter,156.8,5.4
Dec-21,Canada,"Household operations, furnishings and equipment",126.1,2
Dec-21,Canada,Clothing and footwear,93.1,1.1
Dec-21,Canada,Transportation,154.9,8.9
Dec-21,Canada,Health and personal care,133.4,2.6
Dec-21,Canada,"Recreation, education and reading",117.7,1.9
Dec-21,Canada,"Alcoholic beverages, tobacco products and recreational cannabis",175.7,2.5
Dec-21,Canada,Energy,184.2,21.2
